function,category,original_line,current_line,variants
function_4c7440,保留原反编译函数体,222160,218693,1
function_4c7450,保留原反编译函数体,222170,218703,1
function_4c7490,保留原反编译函数体,222186,218719,1
function_4c74f0,保留原反编译函数体,222222,218755,1
function_4c7540,保留原反编译函数体,222246,218779,1
function_4c7620,原版即为简单返回／空函数,222301,218834,1
function_4c7630,原版即为简单返回／空函数,222307,218840,1
function_4c7640,原版即为简单返回／空函数,222313,218846,1
function_4c7650,保留原反编译函数体,222319,218852,1
function_4c76b0,原版即为简单返回／空函数,222339,218872,1
function_4c76c0,原版即为简单返回／空函数,222345,218878,1
function_4c76d0,原版即为简单返回／空函数,222351,218884,1
function_4c76e0,保留原反编译函数体,222357,218890,1
function_4c7700,原版即为简单返回／空函数,222364,218897,1
function_4c7720,保留原反编译函数体,222370,218903,1
function_4c77c0,保留原反编译函数体,222402,218935,1
function_4c77f0,保留原反编译函数体,222414,218947,1
function_4c7880,保留原反编译函数体,222467,219000,1
function_4c78b0,保留原反编译函数体,222480,219013,1
function_4c78f0,保留原反编译函数体,222492,219025,1
function_4c7920,原版即为简单返回／空函数,222498,219031,1
function_4c7940,保留原反编译函数体,222504,219037,2
function_4c7aa0,保留原反编译函数体,222576,219109,1
function_4c7b10,保留原反编译函数体,222596,219129,1
function_4c7b80,保留原反编译函数体,222608,219141,1
function_4c7be0,保留原反编译函数体,222622,219155,1
function_4c7c20,保留原反编译函数体,222631,219164,1
function_4c7c90,已修改／替换的非空实现,222646,219179,1
function_4c7d50,保留原反编译函数体,222668,219214,1
function_4c7d70,保留原反编译函数体,222677,219223,1
function_4c7d90,保留原反编译函数体,222686,219232,1
function_4c7da0,保留原反编译函数体,222695,219241,1
function_4c7db0,保留原反编译函数体,222704,219250,1
function_4c7df0,保留原反编译函数体,222713,219259,1
function_4c7e10,保留原反编译函数体,222722,219268,1
function_4c7e20,保留原反编译函数体,222731,219277,1
function_4c7e40,保留原反编译函数体,222740,219286,1
function_4c7e90,保留原反编译函数体,222764,219310,1
function_4c7fc0,保留原反编译函数体,222847,219393,1
function_4c8030,已修改／替换的非空实现,222880,219426,1
function_4c8070,保留原反编译函数体,222924,219465,1
function_4c8110,保留原反编译函数体,222957,219498,1
function_4c8140,保留原反编译函数体,222965,219506,1
function_4c82a0,保留原反编译函数体,222997,219538,1
function_4c83f0,保留原反编译函数体,223024,219565,1
function_4c8460,保留原反编译函数体,223076,219617,1
function_4c8720,保留原反编译函数体,223258,219799,1
function_4c87b0,保留原反编译函数体,223293,219834,4
function_4c8980,保留原反编译函数体,223384,219925,2
function_4c89e0,保留原反编译函数体,223471,220012,2
function_4c8e00,保留原反编译函数体,223837,220378,1
function_4c8e60,保留原反编译函数体,223868,220409,1
function_4c8eb0,已修改／替换的非空实现,223892,220433,1
function_4c8f40,保留原反编译函数体,224013,220554,1
function_4c8f80,原版即为简单返回／空函数,224024,220565,1
function_4c8f90,保留原反编译函数体,224030,220571,1
function_4c8fd0,保留原反编译函数体,224042,220583,1
function_4c90c0,保留原反编译函数体,224087,220628,1
function_4c91b0,已修改／替换的非空实现,224120,220661,1
function_4c9400,保留原反编译函数体,224139,220680,1
function_4c94f0,保留原反编译函数体,224192,220733,1
function_4c9684,保留原反编译函数体,224218,220759,1
function_4c9780,保留原反编译函数体,224266,220807,1
function_4c9800,保留原反编译函数体,224283,220824,1
function_4c9880,保留原反编译函数体,224300,220841,1
function_4c9920,保留原反编译函数体,224323,220864,1
function_4c99c0,已修改／替换的非空实现,224346,220887,1
function_4c9ae0,已修改／替换的非空实现,224445,220972,1
function_4c9c8c,原版即为简单返回／空函数,224669,220984,1
function_4c9d80,保留原反编译函数体,224675,220990,1
function_4c9eef,保留原反编译函数体,224687,221002,1
function_4ca03f,保留原反编译函数体,224756,221071,1
function_4ca0a6,原版即为简单返回／空函数,224781,221096,1
function_4ca0ab,保留原反编译函数体,224787,221102,1
function_4ca147,原版即为简单返回／空函数,224797,221112,1
function_4ca151,原版即为简单返回／空函数,224803,221118,1
function_4ca1ef,保留原反编译函数体,224809,221124,1
function_4cb70b,保留原反编译函数体,225635,221950,1
function_4cb740,未找到同名入口，待核对替代,225642,,0
function_4cb770,未找到同名入口，待核对替代,225648,,0
function_4cb77b,未找到同名入口，待核对替代,225654,,0
function_4cb786,未找到同名入口，待核对替代,225660,,0
function_4cb7b0,未找到同名入口，待核对替代,225666,,0
function_4cb7e0,未找到同名入口，待核对替代,225672,,0
function_4cb830,原版即为简单返回／空函数,225678,221958,1
function_4cb83b,原版即为简单返回／空函数,225684,221964,1
function_4cb846,未找到同名入口，待核对替代,225690,,0
function_4cb851,未找到同名入口，待核对替代,225696,,0
function_4cb85c,未找到同名入口，待核对替代,225702,,0
function_4cb867,未找到同名入口，待核对替代,225708,,0
function_4cb872,未找到同名入口，待核对替代,225714,,0
function_4cb87d,未找到同名入口，待核对替代,225720,,0
function_4cb8b0,原版即为简单返回／空函数,225726,221971,1
function_4cb8bb,原版即为简单返回／空函数,225732,221977,1
function_4cb8c6,未找到同名入口，待核对替代,225738,,0
function_4cb8d1,未找到同名入口，待核对替代,225744,,0
function_4cb8dc,未找到同名入口，待核对替代,225750,,0
function_4cb8e7,未找到同名入口，待核对替代,225756,,0
function_4cb8f2,未找到同名入口，待核对替代,225762,,0
function_4cb8fd,未找到同名入口，待核对替代,225768,,0
function_4cb908,未找到同名入口，待核对替代,225774,,0
function_4cb930,未找到同名入口，待核对替代,225780,,0
function_4cb938,未找到同名入口，待核对替代,225786,,0
function_4cb940,未找到同名入口，待核对替代,225792,,0
function_4cb948,原版即为简单返回／空函数,225798,221984,1
function_4cb950,未找到同名入口，待核对替代,225804,,0
function_4cb958,未找到同名入口，待核对替代,225810,,0
function_4cb960,未找到同名入口，待核对替代,225816,,0
function_4cb968,未找到同名入口，待核对替代,225822,,0
function_4cb970,未找到同名入口，待核对替代,225828,,0
function_4cb978,未找到同名入口，待核对替代,225834,,0
function_4cb9a0,未找到同名入口，待核对替代,225840,,0
function_4cb9d0,原版即为简单返回／空函数,225846,221991,1
function_4cb9d8,未找到同名入口，待核对替代,225852,,0
function_4cba00,未找到同名入口，待核对替代,225858,,0
function_4cba08,未找到同名入口，待核对替代,225864,,0
function_4cba10,未找到同名入口，待核对替代,225870,,0
function_4cba40,未找到同名入口，待核对替代,225876,,0
function_4cba48,未找到同名入口，待核对替代,225882,,0
function_4cba50,未找到同名入口，待核对替代,225888,,0
function_4cba58,未找到同名入口，待核对替代,225894,,0
function_4cba60,未找到同名入口，待核对替代,225900,,0
function_4cba90,未找到同名入口，待核对替代,225906,,0
function_4cba98,未找到同名入口，待核对替代,225912,,0
function_4cbaa0,未找到同名入口，待核对替代,225918,,0
function_4cbaa8,未找到同名入口，待核对替代,225924,,0
function_4cbab0,未找到同名入口，待核对替代,225930,,0
function_4cbae0,未找到同名入口，待核对替代,225936,,0
function_4cbae8,未找到同名入口，待核对替代,225942,,0
function_4cbaf0,未找到同名入口，待核对替代,225948,,0
function_4cbaf8,未找到同名入口，待核对替代,225954,,0
function_4cbb20,未找到同名入口，待核对替代,225960,,0
function_4cbb28,未找到同名入口，待核对替代,225966,,0
function_4cbb30,未找到同名入口，待核对替代,225972,,0
function_4cbb38,未找到同名入口，待核对替代,225978,,0
function_4cbb40,未找到同名入口，待核对替代,225984,,0
function_4cbb48,未找到同名入口，待核对替代,225990,,0
function_4cbb70,未找到同名入口，待核对替代,225996,,0
function_4cbba0,未找到同名入口，待核对替代,226002,,0
function_4cbba8,未找到同名入口，待核对替代,226008,,0
function_4cbbd0,未找到同名入口，待核对替代,226014,,0
function_4cbbd8,未找到同名入口，待核对替代,226020,,0
function_4cbbe0,未找到同名入口，待核对替代,226026,,0
function_4cbbe8,未找到同名入口，待核对替代,226032,,0
function_4cbbf0,未找到同名入口，待核对替代,226038,,0
function_4cbbf8,未找到同名入口，待核对替代,226044,,0
function_4cbc20,未找到同名入口，待核对替代,226050,,0
function_4cbc28,未找到同名入口，待核对替代,226056,,0
function_4cbc50,未找到同名入口，待核对替代,226062,,0
function_4cbc58,未找到同名入口，待核对替代,226068,,0
function_4cbc60,未找到同名入口，待核对替代,226074,,0
function_4cbc90,未找到同名入口，待核对替代,226080,,0
function_4cbc98,未找到同名入口，待核对替代,226086,,0
function_4cbca3,未找到同名入口，待核对替代,226092,,0
function_4cbcae,未找到同名入口，待核对替代,226098,,0
function_4cbcb9,保留原反编译函数体,226104,221998,1
function_4cbcf0,原版即为简单返回／空函数,226112,222006,1
function_4cbd60,原版即为简单返回／空函数,226118,222012,1
function_4cbd6b,原版即为简单返回／空函数,226124,222018,1
function_4cbd76,保留原反编译函数体,226130,222024,1
function_4cbda0,原版即为简单返回／空函数,226138,222032,1
function_4cbdd0,原版即为简单返回／空函数,226144,222038,1
function_4cbddb,原版即为简单返回／空函数,226150,222044,1
function_4cbde6,原版即为简单返回／空函数,226156,222050,1
function_4cbdf1,原版即为简单返回／空函数,226162,222056,1
function_4cbdfc,原版即为简单返回／空函数,226168,222062,1
function_4cbe07,原版即为简单返回／空函数,226174,222068,1
function_4cbe12,原版即为简单返回／空函数,226180,222074,1
function_4cbe1d,保留原反编译函数体,226186,222080,1
function_4cbe50,原版即为简单返回／空函数,226194,222088,1
function_4cbe80,保留原反编译函数体,226200,222094,1
function_4cbe8b,保留原反编译函数体,226207,222101,1
function_4cbec0,未找到同名入口，待核对替代,226214,,0
function_4cbef0,未找到同名入口，待核对替代,226220,,0
function_4cbefb,未找到同名入口，待核对替代,226226,,0
function_4cbf30,未找到同名入口，待核对替代,226232,,0
function_4cbf38,未找到同名入口，待核对替代,226238,,0
function_4cbf60,未找到同名入口，待核对替代,226244,,0
function_4cbf6b,未找到同名入口，待核对替代,226250,,0
function_4cbf76,未找到同名入口，待核对替代,226256,,0
function_4cbf7e,未找到同名入口，待核对替代,226262,,0
