function,category,original_line,current_line,variants
function_4cee98,原版即为简单返回／空函数,230325,188192,1
function_4ceea3,原版即为简单返回／空函数,230331,188198,1
function_4ceeae,原版即为简单返回／空函数,230337,188204,1
function_4ceeb9,原版即为简单返回／空函数,230343,188210,1
function_4ceee0,原版即为简单返回／空函数,230349,188216,1
function_4ceee8,保留原反编译函数体,230355,188222,1
function_4cf550,原版即为简单返回／空函数,230362,188229,1
function_4cf558,原版即为简单返回／空函数,230368,188235,1
function_4cf563,原版即为简单返回／空函数,230374,188241,1
function_4cf56e,原版即为简单返回／空函数,230380,188247,1
function_4cf579,原版即为简单返回／空函数,230386,188253,1
function_4cf5a0,原版即为简单返回／空函数,230392,188259,1
function_4cf5a8,原版即为简单返回／空函数,230398,188265,1
function_4cf5d0,原版即为简单返回／空函数,230404,188271,1
function_4cf600,原版即为简单返回／空函数,230410,188277,1
function_4cf60b,原版即为简单返回／空函数,230416,188283,1
function_4cf616,原版即为简单返回／空函数,230422,188289,1
function_4cf621,原版即为简单返回／空函数,230428,188295,1
function_4cf650,原版即为简单返回／空函数,230434,188301,1
function_4cf680,保留原反编译函数体,230440,188307,1
function_4cf6a0,原版即为简单返回／空函数,230447,188314,1
function_4cf6ab,原版即为简单返回／空函数,230453,188320,1
function_4cf6b9,原版即为简单返回／空函数,230459,188326,1
function_4cf6f0,原版即为简单返回／空函数,230465,188332,1
function_4cf720,原版即为简单返回／空函数,230471,188338,1
function_4cf750,原版即为简单返回／空函数,230477,188344,1
function_4cf758,原版即为简单返回／空函数,230483,188350,1
function_4cf790,原版即为简单返回／空函数,230489,188356,1
function_4cf7c0,原版即为简单返回／空函数,230495,188362,1
function_4cf7c8,原版即为简单返回／空函数,230501,188368,1
function_4cf7d3,原版即为简单返回／空函数,230507,188374,1
function_4cf7de,原版即为简单返回／空函数,230513,188380,1
function_4cf810,原版即为简单返回／空函数,230519,188386,1
function_4cf81b,原版即为简单返回／空函数,230525,188392,1
function_4cf826,原版即为简单返回／空函数,230531,188398,1
function_4cf831,原版即为简单返回／空函数,230537,188404,1
function_4cf83c,原版即为简单返回／空函数,230543,188410,1
function_4cf870,原版即为简单返回／空函数,230549,188416,1
function_4cf878,原版即为简单返回／空函数,230555,188422,1
function_4cf883,原版即为简单返回／空函数,230561,188428,1
function_4cf88e,原版即为简单返回／空函数,230567,188434,1
function_4cf8c0,原版即为简单返回／空函数,230573,188440,1
function_4cf8f0,原版即为简单返回／空函数,230579,188446,1
function_4cf8f8,原版即为简单返回／空函数,230585,188452,1
function_4cf903,原版即为简单返回／空函数,230591,188458,1
function_4cf90e,原版即为简单返回／空函数,230597,188464,1
function_4cf940,原版即为简单返回／空函数,230603,188470,1
function_4cf948,原版即为简单返回／空函数,230609,188476,1
function_4cf980,原版即为简单返回／空函数,230615,188482,1
function_4cf9d0,原版即为简单返回／空函数,230621,188488,1
function_4cfa20,原版即为简单返回／空函数,230627,188494,1
function_4cfa50,原版即为简单返回／空函数,230633,188500,1
function_4cfa80,保留原反编译函数体,230639,188506,1
function_4cfa8b,原版即为简单返回／空函数,230646,188513,1
function_4cfac0,原版即为简单返回／空函数,230652,188519,1
function_4cfacb,原版即为简单返回／空函数,230658,188525,1
function_4cfb00,原版即为简单返回／空函数,230664,188531,1
function_4cfb08,原版即为简单返回／空函数,230670,188537,1
function_4cfb50,原版即为简单返回／空函数,230676,188543,1
function_4cfb80,原版即为简单返回／空函数,230682,188549,1
function_4cfbf0,保留原反编译函数体,230688,188555,1
function_4cfc20,原版即为简单返回／空函数,230695,188562,1
function_4cfc50,原版即为简单返回／空函数,230701,188568,1
function_4cfc80,保留原反编译函数体,230707,188574,1
function_4cfc8b,保留原反编译函数体,230714,188581,1
function_4cfca5,原版即为简单返回／空函数,230730,188597,1
function_4cfcd0,原版即为简单返回／空函数,230736,188603,1
function_4cfd00,原版即为简单返回／空函数,230742,188609,1
function_4cfd30,原版即为简单返回／空函数,230748,188615,1
function_4cfd3b,原版即为简单返回／空函数,230754,188621,1
function_4cfd46,原版即为简单返回／空函数,230760,188627,1
function_4cfd51,原版即为简单返回／空函数,230766,188633,1
function_4cfd5c,原版即为简单返回／空函数,230772,188639,1
function_4cfd90,原版即为简单返回／空函数,230778,188645,1
function_4cfd9b,原版即为简单返回／空函数,230784,188651,1
function_4cfda6,原版即为简单返回／空函数,230790,188657,1
function_4cfdb1,原版即为简单返回／空函数,230796,188663,1
function_4cfdbc,原版即为简单返回／空函数,230802,188669,1
function_4cfdf0,原版即为简单返回／空函数,230808,188675,1
function_4cfdf8,原版即为简单返回／空函数,230814,188681,1
function_4cfe20,原版即为简单返回／空函数,230820,188687,1
function_4cfe50,原版即为简单返回／空函数,230826,188693,1
function_4cfe58,保留原反编译函数体,230832,188699,1
function_4cfe80,原版即为简单返回／空函数,230839,188706,1
function_4cfe88,原版即为简单返回／空函数,230845,188712,1
function_4cfe93,原版即为简单返回／空函数,230851,188718,1
function_4cfe9e,原版即为简单返回／空函数,230857,188724,1
function_4cfed0,原版即为简单返回／空函数,230863,188730,1
function_4cfed8,原版即为简单返回／空函数,230869,188736,1
function_4cfee3,原版即为简单返回／空函数,230875,188742,1
function_4cfeee,原版即为简单返回／空函数,230881,188748,1
function_4cff20,原版即为简单返回／空函数,230887,188754,1
function_4cff28,原版即为简单返回／空函数,230893,188760,1
function_4cff33,保留原反编译函数体,230899,188766,1
function_4cff4b,保留原反编译函数体,230907,188774,1
function_4cff63,保留原反编译函数体,230915,188782,1
function_4cff72,保留原反编译函数体,230922,188789,1
function_4cffa0,原版即为简单返回／空函数,230929,188796,1
function_4cffa8,原版即为简单返回／空函数,230935,188802,1
function_4cffb3,保留原反编译函数体,230941,188808,1
function_4cfff0,原版即为简单返回／空函数,230949,188816,1
function_4cfff8,原版即为简单返回／空函数,230955,188822,1
function_4d0003,原版即为简单返回／空函数,230961,188828,1
function_4d0030,原版即为简单返回／空函数,230967,188834,1
function_4d0038,原版即为简单返回／空函数,230973,188840,1
function_4d0043,原版即为简单返回／空函数,230979,188846,1
function_4d0070,原版即为简单返回／空函数,230985,188852,1
function_4d0078,原版即为简单返回／空函数,230991,188858,1
function_4d0083,原版即为简单返回／空函数,230997,188864,1
function_4d008e,原版即为简单返回／空函数,231003,188870,1
function_4d00e0,保留原反编译函数体,231009,188876,1
function_4d0110,原版即为简单返回／空函数,231016,188883,1
function_4d0140,保留原反编译函数体,231022,188889,1
function_4d014d,原版即为简单返回／空函数,231029,188896,1
function_4d0170,原版即为简单返回／空函数,231035,188902,1
function_4d0178,保留原反编译函数体,231041,188908,1
function_4d01a0,已修改／替换的非空实现,231048,188915,1
function_4d01a8,原版即为简单返回／空函数,231055,188922,1
function_4d01b0,原版即为简单返回／空函数,231061,188928,1
function_4d01e0,已修改／替换的非空实现,231067,188934,1
function_4d0210,原版即为简单返回／空函数,231074,188941,1
function_4d0218,原版即为简单返回／空函数,231080,188947,1
function_4d0220,原版即为简单返回／空函数,231086,188953,1
function_4d0250,保留原反编译函数体,231092,188959,1
function_4d025d,原版即为简单返回／空函数,231099,188966,1
function_4d0280,原版即为简单返回／空函数,231105,188972,1
function_4d02b0,保留原反编译函数体,231111,188978,1
function_4d02bd,原版即为简单返回／空函数,231118,188985,1
function_4d02e0,原版即为简单返回／空函数,231124,188991,1
function_4d0310,原版即为简单返回／空函数,231130,188997,1
function_4d0340,原版即为简单返回／空函数,231136,189003,1
function_4d03b0,原版即为简单返回／空函数,231142,189009,1
function_4d03b8,原版即为简单返回／空函数,231148,189015,1
function_4d03e0,保留原反编译函数体,231154,189021,1
function_4d03ea,原版即为简单返回／空函数,231161,189028,1
function_4d03f5,原版即为简单返回／空函数,231167,189034,1
function_4d0440,原版即为简单返回／空函数,231173,189040,1
function_4d0470,原版即为简单返回／空函数,231179,189046,1
function_4d04c0,原版即为简单返回／空函数,231185,189052,1
function_4d04c8,原版即为简单返回／空函数,231191,189058,1
function_4d0500,原版即为简单返回／空函数,231197,189064,1
function_4d0508,原版即为简单返回／空函数,231203,189070,1
function_4d0510,保留原反编译函数体,231209,189076,1
function_4d0540,原版即为简单返回／空函数,231217,189084,1
function_4d054b,原版即为简单返回／空函数,231223,189090,1
function_4d0556,原版即为简单返回／空函数,231229,189096,1
function_4d0564,原版即为简单返回／空函数,231235,189102,1
function_4d0572,原版即为简单返回／空函数,231241,189108,1
function_4d0580,原版即为简单返回／空函数,231247,189114,1
function_4d058d,原版即为简单返回／空函数,231253,189120,1
function_4d05c0,原版即为简单返回／空函数,231259,189126,1
function_4d05c8,原版即为简单返回／空函数,231265,189132,1
function_4d05f0,原版即为简单返回／空函数,231271,189138,1
function_4d0620,原版即为简单返回／空函数,231277,189144,1
function_4d0650,原版即为简单返回／空函数,231283,189150,1
function_4d0680,保留原反编译函数体,231289,189156,1
function_4d06b0,保留原反编译函数体,231296,189163,1
function_4d06e0,原版即为简单返回／空函数,231303,189170,1
function_4d06eb,原版即为简单返回／空函数,231309,189176,1
function_4d06f6,保留原反编译函数体,231315,189182,1
function_4d0704,保留原反编译函数体,231322,189189,1
function_4d0730,原版即为简单返回／空函数,231330,189197,1
function_4d0738,原版即为简单返回／空函数,231336,189203,1
function_4d0760,原版即为简单返回／空函数,231342,189209,1
function_4d0790,原版即为简单返回／空函数,231348,189215,1
function_4d0798,原版即为简单返回／空函数,231354,189221,1
function_4d07a3,原版即为简单返回／空函数,231360,189227,1
function_4d07ae,原版即为简单返回／空函数,231366,189233,1
function_4d07b9,原版即为简单返回／空函数,231372,189239,1
function_4d07e0,原版即为简单返回／空函数,231378,189245,1
function_4d07e8,原版即为简单返回／空函数,231384,189251,1
function_4d07f3,原版即为简单返回／空函数,231390,189257,1
function_4d0820,原版即为简单返回／空函数,231396,189263,1
function_4d0828,原版即为简单返回／空函数,231402,189269,1
function_4d0833,原版即为简单返回／空函数,231408,189275,1
function_4d083e,原版即为简单返回／空函数,231414,189281,1
function_4d0849,原版即为简单返回／空函数,231420,189287,1
function_4d0857,原版即为简单返回／空函数,231426,189293,1
function_4d0880,原版即为简单返回／空函数,231432,189299,1
function_4d0888,原版即为简单返回／空函数,231438,189305,1
function_4d0890,未找到同名入口，待核对替代,231444,,0
function_4d0898,未找到同名入口，待核对替代,231450,,0
function_4d08c0,未找到同名入口，待核对替代,231456,,0
function_4d08cb,未找到同名入口，待核对替代,231462,,0
function_4d08d6,未找到同名入口，待核对替代,231468,,0
function_4d08e1,保留原反编译函数体,231474,189312,1
function_4d0910,原版即为简单返回／空函数,231482,189320,1
function_4d0940,保留原反编译函数体,231488,189326,1
function_4d094d,原版即为简单返回／空函数,231495,189333,1
function_4d0955,原版即为简单返回／空函数,231501,189339,1
function_4d0980,原版即为简单返回／空函数,231507,189345,1
function_4d09b0,原版即为简单返回／空函数,231513,189351,1
function_4d09e0,保留原反编译函数体,231519,189357,1
function_4d09e8,原版即为简单返回／空函数,231526,189364,1
function_4d09f6,原版即为简单返回／空函数,231532,189370,1
function_4d0a04,原版即为简单返回／空函数,231538,189376,1
function_4d0a12,原版即为简单返回／空函数,231544,189382,1
function_4d0a20,原版即为简单返回／空函数,231550,189388,1
function_4d0a50,原版即为简单返回／空函数,231556,189394,1
function_4d0a80,原版即为简单返回／空函数,231562,189400,1
function_4d0a8b,原版即为简单返回／空函数,231568,189406,1
function_4d0a96,原版即为简单返回／空函数,231574,189412,1
function_4d0aa1,原版即为简单返回／空函数,231580,189418,1
function_4d0aac,保留原反编译函数体,231586,189424,1
function_4d0ab9,原版即为简单返回／空函数,231593,189431,1
function_4d0ac7,原版即为简单返回／空函数,231599,189437,1
function_4d0acf,原版即为简单返回／空函数,231605,189443,1
function_4d0b00,原版即为简单返回／空函数,231611,189449,1
function_4d0b0b,原版即为简单返回／空函数,231617,189455,1
function_4d0b16,原版即为简单返回／空函数,231623,189461,1
function_4d0b21,原版即为简单返回／空函数,231629,189467,1
function_4d0b50,原版即为简单返回／空函数,231635,189473,1
function_4d0b58,原版即为简单返回／空函数,231641,189479,1
function_4d0b63,原版即为简单返回／空函数,231647,189485,1
function_4d0b6e,原版即为简单返回／空函数,231653,189491,1
function_4d0b79,保留原反编译函数体,231659,189497,1
function_4d0b88,原版即为简单返回／空函数,231666,189504,1
function_4d0bb0,原版即为简单返回／空函数,231672,189510,1
function_4d0be0,原版即为简单返回／空函数,231678,189516,1
function_4d0be8,保留原反编译函数体,231684,189522,1
function_4d0c30,原版即为简单返回／空函数,231691,189529,1
function_4d0c60,原版即为简单返回／空函数,231697,189535,1
function_4d0c90,原版即为简单返回／空函数,231703,189541,1
function_4d0c9b,原版即为简单返回／空函数,231709,189547,1
function_4d0ca3,原版即为简单返回／空函数,231715,189553,1
function_4d0ce0,原版即为简单返回／空函数,231721,189559,1
function_4d0d30,原版即为简单返回／空函数,231727,189565,1
function_4d0d60,原版即为简单返回／空函数,231733,189571,1
function_4d0d90,原版即为简单返回／空函数,231739,189577,1
function_4d0d98,原版即为简单返回／空函数,231745,189583,1
function_4d0da0,原版即为简单返回／空函数,231751,189589,1
function_4d0dd0,原版即为简单返回／空函数,231757,189595,1
function_4d0dd8,原版即为简单返回／空函数,231763,189601,1
function_4d0de0,原版即为简单返回／空函数,231769,189607,1
function_4d0e10,原版即为简单返回／空函数,231775,189613,1
function_4d0e18,原版即为简单返回／空函数,231781,189619,1
function_4d0e50,原版即为简单返回／空函数,231787,189625,1
function_4d0e58,保留原反编译函数体,231793,189631,1
function_4d0e80,原版即为简单返回／空函数,231801,189639,1
function_4d0e88,保留原反编译函数体,231807,189645,1
function_4d0eb0,原版即为简单返回／空函数,231815,189653,1
function_4d0eb8,保留原反编译函数体,231821,189659,1
function_4d0ee0,原版即为简单返回／空函数,231829,189667,1
function_4d0f10,原版即为简单返回／空函数,231835,189673,1
function_4d0f40,原版即为简单返回／空函数,231841,189679,1
function_4d0f70,原版即为简单返回／空函数,231847,189685,1
function_4d0fa0,原版即为简单返回／空函数,231853,189691,1
function_4d0fd0,原版即为简单返回／空函数,231859,189697,1
function_4d1000,原版即为简单返回／空函数,231865,189703,1
function_4d100b,保留原反编译函数体,231871,189709,1
function_4d1040,原版即为简单返回／空函数,231879,189717,1
function_4d104b,保留原反编译函数体,231885,189723,1
function_4d1080,原版即为简单返回／空函数,231893,189731,1
function_4d108b,保留原反编译函数体,231899,189737,1
function_4d10c0,原版即为简单返回／空函数,231907,189745,1
function_4d10f0,原版即为简单返回／空函数,231913,189751,1
function_4d1120,原版即为简单返回／空函数,231919,189757,1
function_4d1150,原版即为简单返回／空函数,231925,189763,1
function_4d1158,保留原反编译函数体,231931,189769,1
function_4d1180,原版即为简单返回／空函数,231939,189777,1
function_4d1188,原版即为简单返回／空函数,231945,189783,1
function_4d11c0,原版即为简单返回／空函数,231951,189789,1
function_4d11f0,原版即为简单返回／空函数,231957,189795,1
function_4d11f8,保留原反编译函数体,231963,189801,1
function_4d1220,保留原反编译函数体,231971,189809,1
function_4d122b,保留原反编译函数体,231978,189816,1
function_4d1280,已修改／替换的非空实现,231993,189831,1
function_4d1288,原版即为简单返回／空函数,232000,189838,1
function_4d1290,原版即为简单返回／空函数,232006,189844,1
function_4d12e0,原版即为简单返回／空函数,232012,189850,1
function_4d1310,原版即为简单返回／空函数,232018,189856,1
function_4d1318,原版即为简单返回／空函数,232024,189862,1
function_4d1329,保留原反编译函数体,232030,189868,1
function_4d1333,原版即为简单返回／空函数,232037,189875,1
function_4d13a0,原版即为简单返回／空函数,232043,189881,1
function_4d13ab,原版即为简单返回／空函数,232049,189887,1
function_4d13b3,原版即为简单返回／空函数,232055,189893,1
function_4d13be,原版即为简单返回／空函数,232061,189899,1
function_4d13c9,原版即为简单返回／空函数,232067,189905,1
function_4d13f0,原版即为简单返回／空函数,232073,189911,1
function_4d13f8,原版即为简单返回／空函数,232079,189917,1
function_4d1420,原版即为简单返回／空函数,232085,189923,1
function_4d1470,原版即为简单返回／空函数,232091,189929,1
function_4d147b,原版即为简单返回／空函数,232097,189935,1
function_4d1492,保留原反编译函数体,232103,189941,1
function_4d14c0,原版即为简单返回／空函数,232111,189949,1
function_4d14cb,原版即为简单返回／空函数,232117,189955,1
function_4d14d6,原版即为简单返回／空函数,232123,189961,1
function_4d14e1,保留原反编译函数体,232129,189967,1
function_4d14f0,原版即为简单返回／空函数,232136,189974,1
function_4d1520,保留原反编译函数体,232142,189980,1
function_4d152e,原版即为简单返回／空函数,232149,189987,1
function_4d1536,原版即为简单返回／空函数,232155,189993,1
function_4d153e,原版即为简单返回／空函数,232161,189999,1
function_4d1590,保留原反编译函数体,232167,190005,1
function_4d159e,原版即为简单返回／空函数,232174,190012,1
function_4d15a6,原版即为简单返回／空函数,232180,190018,1
function_4d15ae,原版即为简单返回／空函数,232186,190024,1
function_4d15b6,原版即为简单返回／空函数,232192,190030,1
function_4d15be,原版即为简单返回／空函数,232198,190036,1
function_4d15f0,原版即为简单返回／空函数,232204,190042,1
function_4d15fb,原版即为简单返回／空函数,232210,190048,1
function_4d1609,原版即为简单返回／空函数,232216,190054,1
function_4d1617,原版即为简单返回／空函数,232222,190060,1
function_4d1640,保留原反编译函数体,232228,190066,1
function_4d164e,原版即为简单返回／空函数,232235,190073,1
function_4d1656,原版即为简单返回／空函数,232241,190079,1
function_4d165e,原版即为简单返回／空函数,232247,190085,1
function_4d1690,原版即为简单返回／空函数,232253,190091,1
function_4d169b,原版即为简单返回／空函数,232259,190097,1
function_4d16a6,原版即为简单返回／空函数,232265,190103,1
function_4d16b1,原版即为简单返回／空函数,232271,190109,1
function_4d16bf,原版即为简单返回／空函数,232277,190115,1
function_4d1710,原版即为简单返回／空函数,232283,190121,1
function_4d1740,原版即为简单返回／空函数,232289,190127,1
function_4d174b,原版即为简单返回／空函数,232295,190133,1
function_4d1756,原版即为简单返回／空函数,232301,190139,1
function_4d1764,原版即为简单返回／空函数,232307,190145,1
function_4d1772,原版即为简单返回／空函数,232313,190151,1
function_4d1780,原版即为简单返回／空函数,232319,190157,1
function_4d178d,原版即为简单返回／空函数,232325,190163,1
function_4d17c0,原版即为简单返回／空函数,232331,190169,1
function_4d17c8,原版即为简单返回／空函数,232337,190175,1
function_4d17d0,原版即为简单返回／空函数,232343,190181,1
function_4d17d8,原版即为简单返回／空函数,232349,190187,1
function_4d17e0,原版即为简单返回／空函数,232355,190193,1
function_4d1810,原版即为简单返回／空函数,232361,190199,1
function_4d1840,原版即为简单返回／空函数,232367,190205,1
function_4d1870,原版即为简单返回／空函数,232373,190211,1
function_4d1878,保留原反编译函数体,232379,190217,1
function_4d18a0,保留原反编译函数体,232387,190225,1
function_4d18d0,原版即为简单返回／空函数,232394,190232,1
function_4d1930,保留原反编译函数体,232400,190238,1
function_4d1970,原版即为简单返回／空函数,232415,190253,1
function_4d19a0,原版即为简单返回／空函数,232421,190259,1
function_4d19a8,原版即为简单返回／空函数,232427,190265,1
function_4d19e0,原版即为简单返回／空函数,232433,190271,1
function_4d19e8,已修改／替换的非空实现,232439,190277,1
function_4d19f0,保留原反编译函数体,232446,190284,1
function_4d19fb,原版即为简单返回／空函数,232453,190291,1
function_4d1a03,原版即为简单返回／空函数,232459,190297,1
function_4d1a0b,保留原反编译函数体,232465,190303,1
function_4d1a16,原版即为简单返回／空函数,232472,190310,1
function_4d1a1e,保留原反编译函数体,232478,190316,1
function_4d1a40,原版即为简单返回／空函数,232485,190323,1
function_4d1a48,已修改／替换的非空实现,232491,190329,1
function_4d1a50,保留原反编译函数体,232498,190336,1
function_4d1a5b,原版即为简单返回／空函数,232505,190343,1
function_4d1a63,原版即为简单返回／空函数,232511,190349,1
function_4d1a6b,原版即为简单返回／空函数,232517,190355,1
function_4d1a73,保留原反编译函数体,232523,190361,1
function_4d1a90,已修改／替换的非空实现,232530,190368,1
function_4d1ac0,原版即为简单返回／空函数,232537,190375,1
function_4d1af0,保留原反编译函数体,232543,190381,1
function_4d1b20,原版即为简单返回／空函数,232550,190388,1
function_4d1b50,保留原反编译函数体,232556,190394,1
function_4d1b80,保留原反编译函数体,232563,190401,1
function_4d1bb0,原版即为简单返回／空函数,232570,190408,1
function_4d1c00,保留原反编译函数体,232576,190414,1
function_4d1c30,原版即为简单返回／空函数,232583,190421,1
function_4d1c38,原版即为简单返回／空函数,232589,190427,1
function_4d1c40,原版即为简单返回／空函数,232595,190433,1
function_4d1c48,保留原反编译函数体,232601,190439,1
function_4d1c70,原版即为简单返回／空函数,232609,190447,1
function_4d1c78,原版即为简单返回／空函数,232615,190453,1
function_4d1c80,原版即为简单返回／空函数,232621,190459,1
function_4d1c88,原版即为简单返回／空函数,232627,190465,1
function_4d1c90,保留原反编译函数体,232633,190471,1
function_4d1cc0,原版即为简单返回／空函数,232641,190479,1
function_4d1d10,原版即为简单返回／空函数,232647,190485,1
function_4d1d60,原版即为简单返回／空函数,232653,190491,1
function_4d1d90,保留原反编译函数体,232659,190497,1
function_4d1dc0,原版即为简单返回／空函数,232666,190504,1
function_4d1dcb,保留原反编译函数体,232672,190510,1
function_4d1dd9,原版即为简单返回／空函数,232679,190517,1
function_4d1de1,原版即为简单返回／空函数,232685,190523,1
function_4d1e10,原版即为简单返回／空函数,232691,190529,1
function_4d1e21,原版即为简单返回／空函数,232697,190535,1
function_4d1e50,原版即为简单返回／空函数,232703,190541,1
function_4d1e58,保留原反编译函数体,232709,190547,1
function_4d1e80,原版即为简单返回／空函数,232717,190555,1
function_4d1eb0,原版即为简单返回／空函数,232723,190561,1
function_4d1eb8,原版即为简单返回／空函数,232729,190567,1
function_4d1ec0,保留原反编译函数体,232735,190573,1
function_4d1ee0,原版即为简单返回／空函数,232742,190580,1
function_4d1f10,保留原反编译函数体,232748,190586,1
function_4d1f40,保留原反编译函数体,232755,190593,1
function_4d1f4a,原版即为简单返回／空函数,232762,190600,1
function_4d1f52,保留原反编译函数体,232768,190606,1
function_4d1f5c,保留原反编译函数体,232775,190613,1
function_4d1f6a,原版即为简单返回／空函数,232782,190620,1
function_4d1f72,原版即为简单返回／空函数,232788,190626,1
function_4d1f7a,原版即为简单返回／空函数,232794,190632,1
function_4d1f82,原版即为简单返回／空函数,232800,190638,1
function_4d1f8a,原版即为简单返回／空函数,232806,190644,1
function_4d1f92,原版即为简单返回／空函数,232812,190650,1
function_4d1f9a,原版即为简单返回／空函数,232818,190656,1
function_4d1fa2,原版即为简单返回／空函数,232824,190662,1
function_4d1faa,保留原反编译函数体,232830,190668,1
function_4d1fd0,原版即为简单返回／空函数,232837,190675,1
function_4d2000,原版即为简单返回／空函数,232843,190681,1
function_4d2008,原版即为简单返回／空函数,232849,190687,1
function_4d2010,原版即为简单返回／空函数,232855,190693,1
function_4d2040,原版即为简单返回／空函数,232861,190699,1
function_4d2048,保留原反编译函数体,232867,190705,1
function_4d2052,原版即为简单返回／空函数,232874,190712,1
function_4d205a,原版即为简单返回／空函数,232880,190718,1
function_4d2080,原版即为简单返回／空函数,232886,190724,1
function_4d2088,原版即为简单返回／空函数,232892,190730,1
function_4d2090,原版即为简单返回／空函数,232898,190736,1
function_4d20c0,原版即为简单返回／空函数,232904,190742,1
function_4d20c8,原版即为简单返回／空函数,232910,190748,1
function_4d20d0,原版即为简单返回／空函数,232916,190754,1
function_4d2100,保留原反编译函数体,232922,190760,1
function_4d2130,原版即为简单返回／空函数,232929,190767,1
function_4d2138,原版即为简单返回／空函数,232935,190773,1
function_4d2140,原版即为简单返回／空函数,232941,190779,1
function_4d2148,原版即为简单返回／空函数,232947,190785,1
function_4d2150,保留原反编译函数体,232953,190791,1
function_4d2180,原版即为简单返回／空函数,232961,190799,1
function_4d21b0,保留原反编译函数体,232967,190805,1
function_4d21e0,原版即为简单返回／空函数,232974,190812,1
function_4d21e8,原版即为简单返回／空函数,232980,190818,1
function_4d2220,原版即为简单返回／空函数,232986,190824,1
function_4d2228,原版即为简单返回／空函数,232992,190830,1
function_4d2250,原版即为简单返回／空函数,232998,190836,1
function_4d2258,原版即为简单返回／空函数,233004,190842,1
function_4d2260,原版即为简单返回／空函数,233010,190848,1
function_4d2290,原版即为简单返回／空函数,233016,190854,1
function_4d2298,保留原反编译函数体,233022,190860,1
function_4d22c0,保留原反编译函数体,233030,190868,1
function_4d2300,原版即为简单返回／空函数,233045,190883,1
function_4d2330,原版即为简单返回／空函数,233051,190889,1
function_4d2338,保留原反编译函数体,233057,190895,1
function_4d2360,原版即为简单返回／空函数,233065,190903,1
function_4d2390,原版即为简单返回／空函数,233071,190909,1
function_4d23e0,原版即为简单返回／空函数,233077,190915,1
function_4d23f1,原版即为简单返回／空函数,233083,190921,1
function_4d2420,原版即为简单返回／空函数,233089,190927,1
function_4d242b,保留原反编译函数体,233095,190933,1
function_4d2460,原版即为简单返回／空函数,233103,190941,1
function_4d2468,原版即为简单返回／空函数,233109,190947,1
function_4d2473,保留原反编译函数体,233115,190953,1
function_4d2480,原版即为简单返回／空函数,233122,190960,1
function_4d24b0,原版即为简单返回／空函数,233128,190966,1
function_4d24bb,原版即为简单返回／空函数,233134,190972,1
function_4d24c3,原版即为简单返回／空函数,233140,190978,1
function_4d24ce,保留原反编译函数体,233146,190984,1
function_4d2500,保留原反编译函数体,233154,190992,1
function_4d2540,原版即为简单返回／空函数,233169,191007,1
function_4d2590,原版即为简单返回／空函数,233175,191013,1
function_4d25c0,原版即为简单返回／空函数,233181,191019,1
function_4d25f0,原版即为简单返回／空函数,233187,191025,1
function_4d25f8,原版即为简单返回／空函数,233193,191031,1
function_4d2630,原版即为简单返回／空函数,233199,191037,1
function_4d2638,保留原反编译函数体,233205,191043,1
function_4d2660,未找到同名入口，待核对替代,233212,,0
function_4d2668,保留原反编译函数体,233218,191051,1
function_4d2673,保留原反编译函数体,233225,191058,1
function_4d2680,原版即为简单返回／空函数,233232,191065,1
function_4d268b,未找到同名入口，待核对替代,233238,,0
function_4d2696,原版即为简单返回／空函数,233244,191072,1
function_4d26a1,未找到同名入口，待核对替代,233250,,0
function_4d26ac,未找到同名入口，待核对替代,233256,,0
function_4d26b7,未找到同名入口，待核对替代,233262,,0
function_4d26c2,未找到同名入口，待核对替代,233268,,0
function_4d26cd,未找到同名入口，待核对替代,233274,,0
function_4d26d8,未找到同名入口，待核对替代,233280,,0
function_4d26e3,原版即为简单返回／空函数,233286,191079,1
function_4d26ee,保留原反编译函数体,233292,191085,1
function_4d2720,原版即为简单返回／空函数,233300,191093,1
function_4d2728,原版即为简单返回／空函数,233306,191099,1
function_4d2730,原版即为简单返回／空函数,233312,191105,1
function_4d2738,原版即为简单返回／空函数,233318,191111,1
function_4d2740,原版即为简单返回／空函数,233324,191117,1
function_4d2748,原版即为简单返回／空函数,233330,191123,1
function_4d2750,原版即为简单返回／空函数,233336,191129,1
function_4d2780,原版即为简单返回／空函数,233342,191135,1
function_4d2788,原版即为简单返回／空函数,233348,191141,1
function_4d27c0,原版即为简单返回／空函数,233354,191147,1
function_4d27c8,原版即为简单返回／空函数,233360,191153,1
function_4d27d0,原版即为简单返回／空函数,233366,191159,1
function_4d27d8,原版即为简单返回／空函数,233372,191165,1
function_4d2810,原版即为简单返回／空函数,233378,191171,1
function_4d2818,保留原反编译函数体,233384,191177,1
function_4d2840,原版即为简单返回／空函数,233392,191185,1
function_4d284b,保留原反编译函数体,233398,191191,1
function_4d2859,原版即为简单返回／空函数,233405,191198,1
function_4d2890,保留原反编译函数体,233411,191204,1
function_4d289e,原版即为简单返回／空函数,233418,191211,1
function_4d28a6,原版即为简单返回／空函数,233424,191217,1
function_4d28ae,原版即为简单返回／空函数,233430,191223,1
function_4d28b6,保留原反编译函数体,233436,191229,1
function_4d28e0,原版即为简单返回／空函数,233443,191236,1
function_4d2910,原版即为简单返回／空函数,233449,191242,1
function_4d2940,保留原反编译函数体,233455,191248,1
